FRAME, TEMP, CHAN1, CHAN2, CHAN3, CHAN4, CHAN5, CHAN6, CHAN7, CHAN8, CHAN9, CHAN10, CHAN11, CHAN12, CHAN13, CHAN14, CHAN15, CHAN16, CHAN17, CHAN18, CHAN19, CHAN20, CHAN21, CHAN22, CHAN23, CHAN24, CHAN25, CHAN26, CHAN27, CHAN28, CHAN29, CHAN30, CHAN31, CHAN32
215.000000,35.200768,0.973258,-0.336480,-0.538551,-0.718570,-0.867912,-0.854889,-0.753641,-0.635841,-0.475677,-0.062458,-0.100680,-0.117396,-0.078513,0.024289,0.072519,0.110635,0.130338,0.129500,1.368225,1.367875,1.368565,1.368340,1.368660,1.367490,1.368073,1.368808,1.368341,1.367923,1.368548,1.368593,1.367970,1.368119
216.000000,35.200634,0.974968,-0.334936,-0.536995,-0.717316,-0.866319,-0.853562,-0.751928,-0.633675,-0.475057,-0.059666,-0.098368,-0.115156,-0.076362,0.026111,0.074959,0.113172,0.132490,0.132093,1.369022,1.368693,1.369276,1.369122,1.369371,1.368092,1.368873,1.369545,1.369068,1.368699,1.369309,1.369364,1.368698,1.368867
217.000000,35.199337,0.974160,-0.335241,-0.537431,-0.717236,-0.866367,-0.853683,-0.752123,-0.633777,-0.474732,-0.059084,-0.098446,-0.115266,-0.076630,0.025919,0.074752,0.113121,0.132283,0.131798,1.369046,1.368738,1.369261,1.369014,1.369436,1.368103,1.368916,1.369552,1.369019,1.368669,1.369378,1.369321,1.368716,1.368836
218.000000,35.201374,0.974477,-0.335339,-0.537880,-0.717531,-0.867097,-0.854208,-0.752854,-0.634575,-0.473971,-0.060020,-0.099240,-0.116048,-0.077464,0.025362,0.074159,0.112416,0.131716,0.131134,1.370204,1.369961,1.370332,1.370201,1.370669,1.369307,1.370198,1.370739,1.370113,1.369878,1.370548,1.370427,1.369935,1.369969
219.000000,35.201950,0.975911,-0.335578,-0.538082,-0.718185,-0.867654,-0.854762,-0.753415,-0.634947,-0.470898,-0.059886,-0.098781,-0.115628,-0.076983,0.025826,0.074770,0.113083,0.132350,0.131831,1.371206,1.371006,1.371320,1.371314,1.371773,1.370356,1.371239,1.371757,1.371133,1.370802,1.371509,1.371572,1.370935,1.370933
220.000000,35.201191,0.974279,-0.335126,-0.536798,-0.716858,-0.865559,-0.852736,-0.751175,-0.632823,-0.471942,-0.058920,-0.097495,-0.114330,-0.075786,0.026519,0.075397,0.113869,0.132834,0.132549,1.367690,1.367459,1.367851,1.367728,1.368317,1.366847,1.367676,1.368202,1.367598,1.367261,1.368029,1.368185,1.367417,1.367357
221.000000,35.200684,0.970234,-0.334119,-0.534645,-0.714070,-0.861839,-0.849012,-0.747718,-0.629558,-0.469138,-0.058275,-0.095867,-0.112676,-0.074662,0.026998,0.075807,0.114282,0.132867,0.132791,1.362011,1.361757,1.362139,1.361990,1.362512,1.361219,1.361898,1.362445,1.361911,1.361716,1.362440,1.362606,1.361813,1.361773
222.000000,35.201012,0.966872,-0.334675,-0.535159,-0.713611,-0.861692,-0.848806,-0.748278,-0.630394,-0.467170,-0.060961,-0.097810,-0.114550,-0.076531,0.025277,0.073473,0.111744,0.130622,0.130224,1.360812,1.360475,1.360974,1.360765,1.361339,1.360031,1.360607,1.361254,1.360704,1.360609,1.361206,1.361366,1.360622,1.360628
223.000000,35.200935,0.969908,-0.334961,-0.536266,-0.715332,-0.864136,-0.851163,-0.750405,-0.632199,-0.473487,-0.061322,-0.099138,-0.115707,-0.077292,0.024897,0.073187,0.111400,0.130617,0.130179,1.365243,1.364764,1.365573,1.365147,1.365835,1.364427,1.364994,1.365696,1.365084,1.365001,1.365578,1.365700,1.364979,1.365040
224.000000,35.199940,0.973360,-0.335653,-0.537794,-0.717761,-0.866917,-0.854037,-0.752966,-0.634198,-0.476092,-0.061309,-0.099913,-0.116345,-0.077815,0.024892,0.073429,0.111972,0.131259,0.130706,1.369199,1.368663,1.369486,1.368999,1.369826,1.368279,1.369034,1.369570,1.368889,1.368819,1.369529,1.369624,1.369008,1.369006
225.000000,35.198479,0.974050,-0.334716,-0.537156,-0.717656,-0.866809,-0.854183,-0.753002,-0.634176,-0.475911,-0.061427,-0.100780,-0.117059,-0.078300,0.024675,0.073276,0.111939,0.131234,0.130763,1.368488,1.367854,1.368743,1.368147,1.369025,1.367475,1.368323,1.368865,1.368122,1.368027,1.368725,1.368955,1.368234,1.368278
226.000000,35.200665,0.971293,-0.332594,-0.534515,-0.714719,-0.863569,-0.850916,-0.750212,-0.631698,-0.475127,-0.060559,-0.100715,-0.116787,-0.078013,0.024706,0.073215,0.111943,0.131043,0.130662,1.364022,1.363514,1.364348,1.363780,1.364488,1.363101,1.363957,1.364598,1.363807,1.363661,1.364375,1.364604,1.363859,1.363846
227.000000,35.200481,0.967204,-0.330982,-0.532183,-0.711680,-0.860307,-0.847697,-0.747477,-0.629605,-0.475035,-0.060188,-0.101031,-0.116910,-0.078077,0.024201,0.072422,0.111201,0.130239,0.129768,1.360526,1.360180,1.360891,1.360362,1.361009,1.359744,1.360630,1.361144,1.360440,1.360250,1.360957,1.361176,1.360440,1.360469
228.000000,35.199821,0.965954,-0.330673,-0.531277,-0.710373,-0.858508,-0.845930,-0.745531,-0.627836,-0.474839,-0.058977,-0.099492,-0.115358,-0.076681,0.024884,0.073261,0.111730,0.130581,0.130364,1.359063,1.358640,1.359381,1.358892,1.359424,1.358143,1.359073,1.359495,1.358911,1.358744,1.359444,1.359604,1.358918,1.358964
229.000000,35.200832,0.966397,-0.332588,-0.533395,-0.711899,-0.860140,-0.847269,-0.747005,-0.629092,-0.474559,-0.059289,-0.098832,-0.114903,-0.076620,0.025031,0.073218,0.111842,0.130518,0.130116,1.360651,1.360111,1.361048,1.360517,1.361016,1.359744,1.360688,1.361151,1.360657,1.360373,1.361068,1.361132,1.360659,1.360608
230.000000,35.199055,0.969785,-0.334984,-0.536554,-0.715572,-0.864723,-0.851683,-0.751189,-0.632945,-0.474023,-0.060894,-0.100141,-0.116362,-0.078027,0.024366,0.072459,0.111279,0.130150,0.129377,1.366654,1.366116,1.367226,1.366369,1.367037,1.365749,1.366645,1.367215,1.366646,1.366312,1.366903,1.367064,1.366670,1.366584
231.000000,35.198708,0.973764,-0.335369,-0.537372,-0.717559,-0.867040,-0.854167,-0.753034,-0.634248,-0.470677,-0.060520,-0.099707,-0.115911,-0.077517,0.025061,0.073669,0.112624,0.131599,0.130855,1.370089,1.369504,1.370585,1.369723,1.370352,1.369020,1.369922,1.370593,1.369937,1.369711,1.370155,1.370427,1.369928,1.369992
232.000000,35.199497,0.972324,-0.334270,-0.535850,-0.715835,-0.864771,-0.851899,-0.750614,-0.632242,-0.471506,-0.060104,-0.098445,-0.114618,-0.076397,0.025734,0.074455,0.113302,0.132163,0.131552,1.366321,1.365742,1.366755,1.366081,1.366555,1.365254,1.366112,1.366748,1.366092,1.365990,1.366328,1.366661,1.366179,1.366325
233.000000,35.199474,0.968141,-0.333881,-0.534988,-0.714097,-0.862818,-0.849751,-0.748868,-0.631080,-0.474549,-0.060625,-0.099148,-0.115420,-0.077267,0.024768,0.073113,0.112006,0.130787,0.130142,1.361715,1.361257,1.362287,1.361553,1.362013,1.360579,1.361581,1.362182,1.361573,1.361374,1.361685,1.362184,1.361583,1.361708
234.000000,35.199825,0.967295,-0.334194,-0.535408,-0.714144,-0.863122,-0.850060,-0.749451,-0.631852,-0.474436,-0.061244,-0.100215,-0.116598,-0.078182,0.024119,0.072204,0.110999,0.129838,0.129113,1.361994,1.361677,1.362613,1.361784,1.362385,1.360791,1.361917,1.362611,1.361935,1.361742,1.362021,1.362493,1.361933,1.361887
235.000000,35.198639,0.969372,-0.335679,-0.537067,-0.715925,-0.865065,-0.851984,-0.751094,-0.633332,-0.474236,-0.062124,-0.099956,-0.116512,-0.078012,0.024376,0.072379,0.110712,0.129899,0.129137,1.364694,1.364425,1.365323,1.364602,1.365073,1.363530,1.364658,1.365409,1.364599,1.364564,1.364746,1.365142,1.364693,1.364538
236.000000,35.197098,0.971638,-0.334960,-0.536331,-0.715797,-0.864728,-0.851939,-0.750658,-0.632455,-0.474077,-0.060766,-0.098652,-0.115258,-0.076818,0.025394,0.073891,0.112103,0.131237,0.130796,1.365596,1.365367,1.366392,1.365635,1.365998,1.364557,1.365725,1.366275,1.365594,1.365444,1.365634,1.366050,1.365553,1.365598
237.000000,35.198616,0.970243,-0.333693,-0.534599,-0.714108,-0.862570,-0.849924,-0.748797,-0.631006,-0.471990,-0.060332,-0.098742,-0.115330,-0.076793,0.025285,0.073713,0.111985,0.130945,0.130684,1.362181,1.362037,1.363092,1.362352,1.362684,1.361345,1.362493,1.362895,1.362405,1.362085,1.362393,1.362818,1.362391,1.362546
238.000000,35.199043,0.967986,-0.332027,-0.532224,-0.711234,-0.859435,-0.846745,-0.745752,-0.628098,-0.468627,-0.058619,-0.097609,-0.114258,-0.075938,0.025851,0.074345,0.113037,0.131659,0.131462,1.358712,1.358627,1.359470,1.358761,1.359165,1.357839,1.359014,1.359499,1.358917,1.358526,1.358999,1.359393,1.359089,1.359101
239.000000,35.198345,0.967752,-0.332449,-0.532999,-0.711468,-0.860072,-0.847300,-0.746665,-0.629151,-0.470918,-0.059256,-0.098279,-0.115047,-0.076510,0.025285,0.073652,0.112194,0.131047,0.130461,1.360334,1.360112,1.360971,1.360214,1.360713,1.359411,1.360428,1.361004,1.360384,1.360089,1.360303,1.360868,1.360256,1.360490
240.000000,35.198128,0.970789,-0.334272,-0.535919,-0.714781,-0.864142,-0.851243,-0.750589,-0.632938,-0.473353,-0.060651,-0.099963,-0.116769,-0.077735,0.024524,0.072873,0.111221,0.130459,0.129628,1.365775,1.365561,1.366312,1.365576,1.366102,1.364779,1.365808,1.366376,1.365754,1.365576,1.365814,1.366263,1.365647,1.365871
241.000000,35.197643,0.974598,-0.335161,-0.537032,-0.716417,-0.865735,-0.852862,-0.751465,-0.632976,-0.471927,-0.058701,-0.097198,-0.114458,-0.075612,0.026468,0.075305,0.114248,0.133107,0.132512,1.369898,1.369692,1.370485,1.369708,1.370129,1.368817,1.370007,1.370548,1.369853,1.369569,1.370007,1.370306,1.369648,1.369930
242.000000,35.197876,0.973289,-0.335973,-0.537452,-0.716875,-0.865654,-0.852919,-0.751421,-0.633105,-0.475875,-0.060094,-0.097849,-0.115025,-0.076254,0.025889,0.074521,0.113400,0.132444,0.131726,1.367762,1.367640,1.368532,1.367699,1.368092,1.366714,1.367867,1.368409,1.367795,1.367333,1.367820,1.368115,1.367342,1.367815
243.000000,35.199379,0.969316,-0.334352,-0.535239,-0.714121,-0.862851,-0.850247,-0.749488,-0.631515,-0.476024,-0.060939,-0.099721,-0.116316,-0.077454,0.024587,0.072993,0.111571,0.130833,0.130049,1.362432,1.362394,1.363173,1.362414,1.362935,1.361471,1.362436,1.363113,1.362645,1.362159,1.362508,1.362851,1.362103,1.362571
244.000000,35.198406,0.967147,-0.333141,-0.533499,-0.711772,-0.860440,-0.847779,-0.747445,-0.629664,-0.472835,-0.059418,-0.098981,-0.115604,-0.076781,0.024844,0.073265,0.111513,0.130553,0.129912,1.359588,1.359425,1.360155,1.359342,1.360099,1.358517,1.359408,1.360276,1.359675,1.359403,1.359647,1.359924,1.359304,1.359610
245.000000,35.197319,0.968187,-0.333463,-0.533875,-0.712511,-0.861147,-0.848542,-0.747960,-0.630284,-0.472493,-0.059251,-0.098749,-0.115430,-0.076436,0.025255,0.073674,0.111783,0.130717,0.130078,1.361518,1.361153,1.362078,1.361089,1.361918,1.360378,1.361230,1.362055,1.361394,1.361192,1.361477,1.361785,1.361118,1.361423
246.000000,35.197880,0.969421,-0.334110,-0.534903,-0.713825,-0.862819,-0.850125,-0.749337,-0.631219,-0.473956,-0.060540,-0.098937,-0.115499,-0.076507,0.025297,0.073821,0.112512,0.131304,0.130387,1.363917,1.363575,1.364526,1.363527,1.364333,1.362817,1.363683,1.364386,1.363839,1.363465,1.363848,1.364173,1.363589,1.363815
247.000000,35.198936,0.969143,-0.334357,-0.535107,-0.714055,-0.862792,-0.849933,-0.749041,-0.630989,-0.474918,-0.060424,-0.098747,-0.115325,-0.076457,0.025249,0.073772,0.112201,0.131124,0.130208,1.362463,1.362234,1.363124,1.362238,1.363024,1.361535,1.362465,1.363065,1.362531,1.362157,1.362553,1.362857,1.362295,1.362582
248.000000,35.197685,0.969529,-0.334504,-0.535480,-0.714287,-0.863085,-0.850198,-0.749547,-0.631576,-0.472165,-0.060310,-0.098898,-0.115416,-0.076593,0.025224,0.073548,0.111834,0.130602,0.129919,1.363240,1.363083,1.364123,1.363149,1.364045,1.362443,1.363416,1.363850,1.363375,1.363097,1.363515,1.363718,1.363055,1.363588
249.000000,35.198872,0.971799,-0.335006,-0.536793,-0.716019,-0.865629,-0.852840,-0.752108,-0.633810,-0.477583,-0.060805,-0.100340,-0.116637,-0.077614,0.024729,0.073007,0.111670,0.130537,0.129766,1.367231,1.367024,1.368208,1.367201,1.368172,1.366415,1.367435,1.367811,1.367350,1.367075,1.367542,1.367739,1.367036,1.367596
250.000000,35.198666,0.973259,-0.335787,-0.537570,-0.716975,-0.866519,-0.853641,-0.752659,-0.634092,-0.477735,-0.060047,-0.099749,-0.116153,-0.077113,0.025233,0.073524,0.112022,0.131135,0.130326,1.367247,1.366983,1.368116,1.367338,1.368174,1.366400,1.367446,1.367907,1.367363,1.367029,1.367507,1.367798,1.367118,1.367518
251.000000,35.198326,0.971198,-0.335814,-0.536908,-0.715721,-0.864585,-0.851494,-0.750583,-0.632071,-0.472422,-0.059423,-0.098163,-0.114712,-0.076071,0.025868,0.074075,0.112702,0.131493,0.130830,1.363942,1.363594,1.364701,1.364126,1.364670,1.362972,1.364083,1.364644,1.364052,1.363610,1.364111,1.364378,1.363710,1.364078
252.000000,35.197884,0.967323,-0.334814,-0.535448,-0.714239,-0.862317,-0.849459,-0.748647,-0.630829,-0.473991,-0.060765,-0.099575,-0.115932,-0.077168,0.024687,0.072526,0.111050,0.130003,0.129196,1.359103,1.358819,1.359894,1.359327,1.359671,1.358147,1.359253,1.359698,1.359151,1.358742,1.359241,1.359421,1.358886,1.359255
253.000000,35.197842,0.965446,-0.332880,-0.533076,-0.711559,-0.859060,-0.846482,-0.745738,-0.628119,-0.473740,-0.059669,-0.098186,-0.114663,-0.075908,0.025525,0.073360,0.111677,0.130401,0.129704,1.356415,1.356230,1.357251,1.356681,1.356922,1.355643,1.356628,1.356984,1.356454,1.356153,1.356573,1.356808,1.356339,1.356571
254.000000,35.199062,0.965683,-0.333583,-0.533825,-0.711790,-0.859539,-0.846936,-0.746069,-0.628357,-0.471741,-0.059278,-0.096899,-0.113705,-0.075208,0.026072,0.074016,0.112525,0.130928,0.130360,1.358555,1.358470,1.359401,1.358885,1.359062,1.357924,1.358749,1.359356,1.358580,1.358423,1.358702,1.359127,1.358495,1.358812
255.000000,35.199032,0.966635,-0.335449,-0.536138,-0.714266,-0.862689,-0.849883,-0.749079,-0.631398,-0.471686,-0.060764,-0.098762,-0.115505,-0.076980,0.024786,0.072581,0.111100,0.129803,0.128991,1.360413,1.360337,1.361195,1.360659,1.360938,1.359770,1.360621,1.361338,1.360500,1.360352,1.360570,1.361112,1.360323,1.360785
256.000000,35.197182,0.968089,-0.335324,-0.536110,-0.714564,-0.863266,-0.850381,-0.749568,-0.631880,-0.470399,-0.060400,-0.099099,-0.115800,-0.077065,0.024813,0.072591,0.110810,0.129835,0.128957,1.360236,1.360013,1.360898,1.360359,1.360701,1.359430,1.360463,1.361023,1.360275,1.360134,1.360328,1.360937,1.360188,1.360570
257.000000,35.198166,0.970224,-0.335923,-0.536876,-0.715532,-0.864480,-0.851594,-0.750462,-0.632313,-0.470256,-0.060143,-0.098147,-0.114865,-0.076336,0.025534,0.073563,0.112160,0.131012,0.130233,1.362465,1.362469,1.363258,1.362787,1.363174,1.361817,1.362830,1.363465,1.362690,1.362647,1.362748,1.363295,1.362758,1.363122
258.000000,35.198238,0.970405,-0.335004,-0.536193,-0.715103,-0.864229,-0.851481,-0.750537,-0.632163,-0.473368,-0.060208,-0.098753,-0.115233,-0.076764,0.025339,0.073558,0.112560,0.131199,0.130617,1.363433,1.363552,1.364221,1.363747,1.364263,1.362936,1.363746,1.364484,1.363665,1.363735,1.363868,1.364233,1.363806,1.364109
259.000000,35.197948,0.969238,-0.334659,-0.535791,-0.714780,-0.863782,-0.851041,-0.750204,-0.632378,-0.473451,-0.061436,-0.100199,-0.116651,-0.077760,0.024389,0.072228,0.110878,0.129752,0.129065,1.361631,1.361609,1.362398,1.361871,1.362340,1.361177,1.361921,1.362614,1.361727,1.361848,1.361994,1.362522,1.361865,1.362132
260.000000,35.197678,0.971050,-0.335353,-0.536682,-0.715524,-0.864606,-0.851719,-0.750568,-0.632322,-0.472838,-0.059882,-0.098197,-0.114901,-0.076200,0.025579,0.073902,0.112792,0.131341,0.130743,1.363629,1.363849,1.364602,1.364085,1.364510,1.363277,1.364085,1.364788,1.363935,1.364024,1.364239,1.364843,1.363960,1.364289
261.000000,35.197296,0.969700,-0.335224,-0.536632,-0.714998,-0.863917,-0.851068,-0.750047,-0.631727,-0.475368,-0.059529,-0.098156,-0.114813,-0.076261,0.025302,0.073662,0.112662,0.131187,0.130574,1.361834,1.362074,1.362811,1.362308,1.362668,1.361397,1.362220,1.362999,1.362116,1.362224,1.362569,1.363045,1.361974,1.362533
262.000000,35.198692,0.969368,-0.335609,-0.537185,-0.715338,-0.864567,-0.851581,-0.750636,-0.632611,-0.475786,-0.061007,-0.099205,-0.115790,-0.077127,0.024640,0.072675,0.111309,0.130055,0.129307,1.363002,1.362967,1.363736,1.363298,1.363542,1.362340,1.363206,1.363817,1.362936,1.363244,1.363580,1.363878,1.362898,1.363573
263.000000,35.197639,0.973597,-0.336571,-0.538916,-0.717964,-0.867806,-0.854845,-0.753423,-0.634913,-0.477397,-0.060899,-0.099322,-0.115979,-0.077297,0.025002,0.073492,0.112287,0.131127,0.130412,1.369292,1.369189,1.369893,1.369461,1.369674,1.368561,1.369453,1.370005,1.369027,1.369513,1.369761,1.369970,1.369088,1.369771
264.000000,35.198158,0.974071,-0.336417,-0.538731,-0.718373,-0.868054,-0.855109,-0.753455,-0.634684,-0.475203,-0.060051,-0.099385,-0.115880,-0.077235,0.025159,0.073581,0.112654,0.131572,0.130969,1.367819,1.367764,1.368465,1.367965,1.368139,1.367244,1.367959,1.368766,1.367623,1.367902,1.368288,1.368565,1.367551,1.368230
265.000000,35.198868,0.971492,-0.334893,-0.536258,-0.715593,-0.864695,-0.851517,-0.750199,-0.631631,-0.474888,-0.059273,-0.097927,-0.114399,-0.076013,0.025862,0.074113,0.113143,0.131776,0.131380,1.363032,1.363055,1.363762,1.363198,1.363482,1.362574,1.363198,1.364124,1.363069,1.363016,1.363540,1.363945,1.362844,1.363450
266.000000,35.198193,0.969018,-0.335259,-0.536191,-0.714864,-0.863752,-0.850475,-0.749596,-0.631442,-0.477143,-0.060876,-0.098190,-0.114848,-0.076728,0.025085,0.073219,0.111971,0.130671,0.129978,1.361543,1.361745,1.362334,1.361696,1.362131,1.361078,1.361647,1.362592,1.361543,1.361544,1.362035,1.362506,1.361430,1.361967
267.000000,35.198689,0.967438,-0.335942,-0.536844,-0.715096,-0.864009,-0.850800,-0.749939,-0.632258,-0.471835,-0.062068,-0.099156,-0.115939,-0.077787,0.024225,0.071983,0.110696,0.129518,0.128666,1.360368,1.360568,1.361087,1.360517,1.360953,1.359848,1.360347,1.361313,1.360183,1.360362,1.360769,1.361203,1.360214,1.360729
268.000000,35.198479,0.967553,-0.334840,-0.535333,-0.714050,-0.862336,-0.849327,-0.748064,-0.630599,-0.471217,-0.060219,-0.098103,-0.114747,-0.076490,0.025178,0.073094,0.111701,0.130420,0.129865,1.358188,1.358327,1.358738,1.358469,1.358728,1.357652,1.358173,1.358953,1.357991,1.358157,1.358516,1.358979,1.357999,1.358526
269.000000,35.197227,0.967629,-0.333401,-0.533550,-0.712124,-0.860408,-0.847549,-0.746250,-0.628816,-0.471030,-0.058507,-0.096716,-0.113143,-0.075055,0.026247,0.074660,0.113414,0.131777,0.131412,1.358525,1.358535,1.358943,1.358803,1.358938,1.357888,1.358430,1.359145,1.358310,1.358376,1.358829,1.359234,1.358333,1.358789
270.000000,35.197773,0.967282,-0.333595,-0.534097,-0.712312,-0.861191,-0.848213,-0.747228,-0.629863,-0.471768,-0.059742,-0.098007,-0.114485,-0.076283,0.025397,0.073627,0.112503,0.130926,0.130494,1.359967,1.359780,1.360302,1.360072,1.360284,1.359161,1.359790,1.360600,1.359689,1.359727,1.360205,1.360525,1.359723,1.359979
271.000000,35.197937,0.968089,-0.335535,-0.536489,-0.714941,-0.864102,-0.850952,-0.750069,-0.632508,-0.476688,-0.061516,-0.099556,-0.116223,-0.077945,0.024357,0.072312,0.111144,0.129785,0.129073,1.362425,1.362145,1.362693,1.362411,1.362656,1.361524,1.362102,1.362917,1.362032,1.362092,1.362356,1.362881,1.362045,1.362233
272.000000,35.198063,0.969046,-0.335503,-0.536327,-0.715151,-0.864057,-0.850872,-0.749827,-0.632057,-0.478526,-0.060758,-0.099079,-0.115768,-0.077385,0.024788,0.072885,0.111275,0.129992,0.129341,1.362052,1.361846,1.362415,1.362046,1.362377,1.361166,1.361869,1.362614,1.361816,1.361831,1.362012,1.362528,1.361906,1.361970
273.000000,35.198837,0.969308,-0.335046,-0.535691,-0.714479,-0.863217,-0.850227,-0.748907,-0.631208,-0.476631,-0.059435,-0.098143,-0.114819,-0.076519,0.025480,0.073449,0.111587,0.130339,0.129826,1.362274,1.362071,1.362823,1.362476,1.362757,1.361664,1.362324,1.363049,1.362190,1.362253,1.362463,1.362950,1.362200,1.362434
274.000000,35.197372,0.970834,-0.335693,-0.536182,-0.715088,-0.863722,-0.850940,-0.749336,-0.631221,-0.472707,-0.058606,-0.096375,-0.113162,-0.075284,0.026841,0.074924,0.113516,0.132057,0.131501,1.365009,1.364743,1.365494,1.365155,1.365360,1.364383,1.364979,1.365675,1.364823,1.364925,1.365147,1.365564,1.364810,1.365074
275.000000,35.197212,0.969782,-0.335593,-0.536051,-0.715061,-0.863367,-0.850628,-0.749178,-0.630865,-0.473604,-0.059424,-0.097056,-0.113755,-0.075739,0.026405,0.074451,0.113304,0.131802,0.131051,1.362565,1.362327,1.362999,1.362720,1.363064,1.361985,1.362687,1.363362,1.362674,1.362588,1.362847,1.363144,1.362481,1.362693
276.000000,35.196854,0.968562,-0.334825,-0.535819,-0.714758,-0.863607,-0.850806,-0.749810,-0.631684,-0.478628,-0.060861,-0.100065,-0.116366,-0.077920,0.024613,0.072468,0.111080,0.129922,0.129091,1.361815,1.361645,1.362226,1.361941,1.362597,1.361378,1.361961,1.362828,1.361966,1.361870,1.362238,1.362421,1.361740,1.361903
277.000000,35.197411,0.972054,-0.332981,-0.534289,-0.713947,-0.863147,-0.850638,-0.749305,-0.630872,-0.476515,-0.059251,-0.098756,-0.114964,-0.076268,0.026116,0.074757,0.113247,0.131914,0.131544,1.365572,1.365396,1.365994,1.365464,1.366250,1.365047,1.365539,1.366431,1.365512,1.365412,1.365832,1.365981,1.365271,1.365568
278.000000,35.196129,0.972828,-0.332932,-0.534675,-0.714546,-0.863910,-0.851540,-0.749968,-0.631568,-0.477072,-0.059475,-0.098922,-0.115105,-0.076492,0.025997,0.074980,0.113874,0.132341,0.131955,1.366686,1.366585,1.367201,1.366563,1.367272,1.366070,1.366602,1.367438,1.366494,1.366416,1.366824,1.367051,1.366328,1.366920
279.000000,35.196281,0.970737,-0.334907,-0.536709,-0.716235,-0.865626,-0.852928,-0.751542,-0.633623,-0.478682,-0.061025,-0.100698,-0.116912,-0.078372,0.024314,0.072691,0.111517,0.130333,0.129570,1.364660,1.364575,1.365285,1.364595,1.365332,1.364015,1.364676,1.365418,1.364476,1.364468,1.364863,1.365060,1.364458,1.365005
280.000000,35.196064,0.970417,-0.334474,-0.535610,-0.714843,-0.863655,-0.851005,-0.749475,-0.631611,-0.472891,-0.059665,-0.098365,-0.114685,-0.076216,0.025766,0.074050,0.112709,0.131359,0.130813,1.363161,1.362999,1.363831,1.363032,1.363896,1.362431,1.363114,1.363845,1.362884,1.362912,1.363414,1.363510,1.363047,1.363400
281.000000,35.194622,0.968032,-0.334799,-0.535315,-0.713757,-0.861800,-0.849126,-0.747721,-0.630074,-0.470537,-0.059233,-0.097065,-0.113400,-0.075349,0.026193,0.074167,0.112813,0.131279,0.130733,1.360040,1.359736,1.360758,1.359922,1.360748,1.359235,1.359936,1.360745,1.359707,1.359734,1.360275,1.360356,1.359984,1.360315
282.000000,35.194546,0.965028,-0.335195,-0.535356,-0.713175,-0.861009,-0.848239,-0.747260,-0.629958,-0.471321,-0.060073,-0.097997,-0.114288,-0.076410,0.025215,0.072833,0.111209,0.129854,0.129280,1.357343,1.357059,1.358060,1.357246,1.357949,1.356583,1.357361,1.358054,1.357154,1.357107,1.357686,1.357700,1.357324,1.357759
283.000000,35.194420,0.965459,-0.334262,-0.534807,-0.712868,-0.861106,-0.848473,-0.747753,-0.630355,-0.474012,-0.060629,-0.099242,-0.115522,-0.077403,0.024658,0.072236,0.110680,0.129352,0.128844,1.358595,1.358224,1.359223,1.358420,1.359016,1.357736,1.358454,1.359156,1.358354,1.358251,1.358874,1.358924,1.358352,1.358849
284.000000,35.193905,0.966197,-0.333004,-0.533676,-0.712196,-0.860119,-0.847626,-0.746688,-0.629164,-0.474676,-0.059997,-0.098937,-0.115194,-0.076873,0.025157,0.072834,0.111243,0.129830,0.129407,1.357614,1.357383,1.358145,1.357370,1.357980,1.356674,1.357369,1.358108,1.357268,1.357183,1.357851,1.357860,1.357394,1.357762
285.000000,35.193344,0.965850,-0.331026,-0.531621,-0.710252,-0.858292,-0.845954,-0.744994,-0.627171,-0.474647,-0.058966,-0.098383,-0.114409,-0.076213,0.025739,0.073930,0.112669,0.131090,0.130820,1.357549,1.357383,1.357966,1.357133,1.357859,1.356527,1.357298,1.357964,1.357123,1.357068,1.357676,1.357653,1.357261,1.357585
286.000000,35.193420,0.966183,-0.333520,-0.534687,-0.713210,-0.861842,-0.849219,-0.748708,-0.630875,-0.478770,-0.061623,-0.100385,-0.116445,-0.078277,0.024202,0.072115,0.110710,0.129465,0.128939,1.360973,1.360835,1.361471,1.360680,1.361380,1.359999,1.360844,1.361449,1.360652,1.360618,1.361172,1.361284,1.360720,1.361049
287.000000,35.192665,0.969081,-0.335153,-0.536335,-0.715488,-0.863977,-0.851167,-0.750376,-0.632223,-0.478506,-0.060960,-0.099386,-0.115647,-0.077424,0.024991,0.072814,0.111207,0.130082,0.129503,1.363125,1.362925,1.363728,1.362948,1.363633,1.362076,1.363093,1.363626,1.362821,1.362775,1.363319,1.363602,1.362829,1.363220
288.000000,35.193073,0.969583,-0.333659,-0.534616,-0.713805,-0.862145,-0.849502,-0.748524,-0.629954,-0.476440,-0.059508,-0.097560,-0.113927,-0.075956,0.026330,0.074545,0.113318,0.131906,0.131471,1.363159,1.362777,1.363522,1.362852,1.363481,1.361986,1.362995,1.363544,1.362596,1.362550,1.363148,1.363504,1.362647,1.363036
289.000000,35.191429,0.967855,-0.335338,-0.536803,-0.715562,-0.864087,-0.851353,-0.750846,-0.632576,-0.479754,-0.062405,-0.100138,-0.116493,-0.078397,0.024337,0.072034,0.110624,0.129534,0.128652,1.362667,1.362023,1.362944,1.362225,1.362930,1.361547,1.362565,1.363083,1.361981,1.361994,1.362625,1.362940,1.362176,1.362534
